file_path,class,duration,sample_rate,channels,file_size,hash,split,usage,quality_status
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-ALICE-qVRX6AQMpnTy-6.wav,legacy_data_raw,1.0,44100,1,88244,5f6d57c943cf570d21f5207663328c568974fa76a2ab102c472fd0b3d38bb3d7,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-ALICE-qVRX6AQMpnTy-7.wav,legacy_data_raw,1.0,44100,1,88244,f31103e6e7a945f5151d655f50d9b2991152f278ae84ff261c15d33c4e6ca863,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-ALICE-qVRX6AQMpnTy-8.wav,legacy_data_raw,1.0,44100,1,88244,21cd4cc19d264842ada7aa4d02c8ec83937b513c23d025f19c85e1582baa48dc,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-ALICE-qVRX6AQMpnTy-9.wav,legacy_data_raw,1.0,44100,1,88244,8edfc15b353090d7143eddd948c671032dcf0eae224eca0f0afaaf280a745d0e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-0.wav,legacy_data_raw,1.0,44100,1,88244,d00d184e4ab6447ce04152bb7503e876e15b6af4aaa66fa4bc0b95fd33fcec66,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-1.wav,legacy_data_raw,1.0,44100,1,88244,18870c3deb7e0decb8f714d74361d3337929b2762aaaddae19950d81715221f7,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-10.wav,legacy_data_raw,1.0,44100,1,88244,6e403af1e71d137b9316e534ab5e05bda676f4ce992478951c6c4ee734ec1766,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-11.wav,legacy_data_raw,1.0,44100,1,88244,42b6fe7d6b5214e0a8dfa84b7690744bc77d24420659c8467c645e0a20907065,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-12.wav,legacy_data_raw,1.0,44100,1,88244,d65e96c59cd5ca410dc3179f245022080b6efd1eb81a2781ad83a303b2cfb24e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-13.wav,legacy_data_raw,1.0,44100,1,88244,a6f7c37c4613380ff8b1c1feb76e3b1016dadcff3f39ee529319204dcb11844a,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-14.wav,legacy_data_raw,1.0,44100,1,88244,fd6f53c448e4bccb0b99d1429bd7b69742b2fcdbc84b2544315b1aa9ee7b5f09,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-15.wav,legacy_data_raw,1.0,44100,1,88244,a3ff35860041f6f377cf7f65c8d19157de3c8a33f8dcfa77bcdf930d1adbf6b4,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-16.wav,legacy_data_raw,1.0,44100,1,88244,a1ac8b04bfdfc7f8934fd3ec5d955443cd981fc411bd150921a44150648521ce,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-17.wav,legacy_data_raw,1.0,44100,1,88244,48f27687a1d6618c0c30662d3bf139349cea21db6595f6a6101131160801d9f9,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-18.wav,legacy_data_raw,1.0,44100,1,88244,62c56d1bf993b66a0d61659a249e1ac6c6e6bccbecb8b2dafa9f1b0419f97c5c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-19.wav,legacy_data_raw,1.0,44100,1,88244,327707a28bf39489eef92db23c814b97d9d35f3e12d378c83a7f4090ba88fe1c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-2.wav,legacy_data_raw,1.0,44100,1,88244,d265874f0d1e6db27f3093881cc9e0821b771a64c96d2693d9452053c3fbc1dd,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-20.wav,legacy_data_raw,1.0,44100,1,88244,a034d999b17494a3511c3b0cc0d9b19b252a0432df9bb6fb8b7ff0ddc64fde30,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-21.wav,legacy_data_raw,1.0,44100,1,88244,9be4cccc080afa71fa3ff4f4f1cc345c2c57ed8a920e867d6339ac4898437864,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-22.wav,legacy_data_raw,1.0,44100,1,88244,2ce087ba713b510cffb68efa5669decf5caa2fb1a5ffdb2507b3b6afd576ee4e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-23.wav,legacy_data_raw,1.0,44100,1,88244,c08940edeb95fc6a05f2374afb4e528f4b7cfef0ff898e44861c455d33cd1844,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-24.wav,legacy_data_raw,1.0,44100,1,88244,c94b6669c20803c848cb3214c457290a9c9bbdf89b9f59eb5ffb9f909e1d92ed,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-25.wav,legacy_data_raw,1.0,44100,1,88244,8420cc38e5a06df4b76fccd23201b250e0bf29a12ab9a72a682762a78708a8d7,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-26.wav,legacy_data_raw,1.0,44100,1,88244,a610f5b9dd1c6655081ac8426843c7238089c0da9d3320ae1ce0f8f6a40f9641,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-27.wav,legacy_data_raw,1.0,44100,1,88244,a5396037d67d311b6d85aedc865992f3667cb58fd90c539097ba9c0e98132157,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-28.wav,legacy_data_raw,1.0,44100,1,88244,16811873825c6aed2263bfefdab43002e67c15fd6b26a7b59a090b98c79dbc8e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-29.wav,legacy_data_raw,1.0,44100,1,88244,b650979fb149614a781297197f408a90430099c75b2ae69a17a81cac122957cc,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-3.wav,legacy_data_raw,1.0,44100,1,88244,58eccae25f4c004001027fca321cb1457222e53583547dc3b5cf666f6be223ca,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-30.wav,legacy_data_raw,1.0,44100,1,88244,5357af9bf053a7cfe006b59f950825975da771a12ef50fb54de97d504fae0716,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-31.wav,legacy_data_raw,1.0,44100,1,88244,4e9b83fe3463704b34fb7533863fa26ce7381181ae5ef3f343dcf33c005fc257,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-32.wav,legacy_data_raw,1.0,44100,1,88244,ffa135bec9707b9befbe80868d2244ce5d38b46fea2653969600d5fd3def5bae,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-33.wav,legacy_data_raw,1.0,44100,1,88244,83d331609dd8097c460e2f8f45fdb013555b8c15e50abc4378d296668ed02823,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-34.wav,legacy_data_raw,1.0,44100,1,88244,59f9f302a9e8528a11b90ea3b0c288604fd3e503bb4769ca69ead26898681f1d,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-35.wav,legacy_data_raw,1.0,44100,1,88244,9bf3a1ccdcd7a6d426bb864bdcfd43561e59d29afdae3381c61a463034a14f5c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-36.wav,legacy_data_raw,1.0,44100,1,88244,d52f7a08e50dd1c570a8a41ceab19c4ecbbd9cfa61c4e16c3aaa014cc0d34fb4,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-37.wav,legacy_data_raw,1.0,44100,1,88244,8bab8e08b35ca02fea2ce5c4ce34f85eb90f881bcb1048309c430cf0cbd603fc,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-38.wav,legacy_data_raw,1.0,44100,1,88244,74181ff6469b4dd3ee6d9fbd89b7c7cd4935a6de43b26c76663f4f1b12978d0f,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-39.wav,legacy_data_raw,1.0,44100,1,88244,2142b1d63fd3495333cfcc9118cf580c3588b9cb3bca40573c8634ba2f6f543e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-4.wav,legacy_data_raw,1.0,44100,1,88244,01319d27f8ce7deeecfcc40d96862105694fe607ab5c7f599d5d4199a7bc530a,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-40.wav,legacy_data_raw,1.0,44100,1,88244,0a0a166c91f237dd6e189bf898a9ea648375c57aac3d8c375cf03cbd2a9f7fdd,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-5.wav,legacy_data_raw,1.0,44100,1,88244,59caaa2f924184d777f8eb0ef8123d44d547b5f3fde8f42a8b3f77d44fc5c3fc,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-6.wav,legacy_data_raw,1.0,44100,1,88244,75d52ba49eba7e81b5a5f2b72e6df0315732809a9cbe1a5af3a90f78ea8dba6c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-7.wav,legacy_data_raw,1.0,44100,1,88244,3e6476fbb5411da9dc125697dc76590db21b7f0982d6a88d0e4be52c44c48f4e,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-8.wav,legacy_data_raw,1.0,44100,1,88244,4496e1cc95830389be73d1af1d94f2e0ede76011786d1d6f31936eb18965e2a2,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-9ZxtETDT3k17-9.wav,legacy_data_raw,1.0,44100,1,88244,03c0a0427a462f5f668f5b62bb1adf0aefa8d5f73ae3807b9019190f730a875b,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-0.wav,legacy_data_raw,1.0,44100,1,88244,b895e999eb4dc097ebd219f031d5e4e36a329b7563455f30c993341765f65b86,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-1.wav,legacy_data_raw,1.0,44100,1,88244,71b17f2d59c301b75e408bc38dd53567301ab854dc969114e918b2dec3563d5c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-10.wav,legacy_data_raw,1.0,44100,1,88244,566523c15407486879f5b31004d9406b47e999dc138f111e4dbb87b51c61e851,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-11.wav,legacy_data_raw,1.0,44100,1,88244,6debfa5f8b4b3d775d3593da34f31c8b75886b023e4c13878c8ef09aac5dc221,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-12.wav,legacy_data_raw,1.0,44100,1,88244,dcf3ef2fc0a64fb5bfb4398ef48083f60789a9d61b63f38849243d6369436f53,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-13.wav,legacy_data_raw,1.0,44100,1,88244,19f155ab2a7d6a41789dcbcd40792c830ef0d55c4b409efa9c27c80106a57c34,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-14.wav,legacy_data_raw,1.0,44100,1,88244,25c2c05ce06f0ce6d8b0362dfddbe792b1d15612a35944c793c29a8fece10978,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-15.wav,legacy_data_raw,1.0,44100,1,88244,b38e67f57ab3703bcafbed779b865b4df4698bb08426fa21aff1b3c36451e49b,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-16.wav,legacy_data_raw,1.0,44100,1,88244,f49aee3ae2ee45f87e6d1ed9573814f9ec59c825625c4d33db4f2a446ac1eb01,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-17.wav,legacy_data_raw,1.0,44100,1,88244,447752a8466a3c4301fd27839d55bf5101d17b3f333f8e8e12c02f4f8f4a5225,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-18.wav,legacy_data_raw,1.0,44100,1,88244,56b1ddd7605ae2d355bf2b611505f45f04e2f57547d75d050c0c9c66872e75f9,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-19.wav,legacy_data_raw,1.0,44100,1,88244,be7919ec43f9704152332ee647591ffe16a5a0d05146ffddfcf25f4208a331ad,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-2.wav,legacy_data_raw,1.0,44100,1,88244,f2e8a92926caae4ad99b759bbe75c8f2949adb041edd6264c65dac1502be44ac,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-20.wav,legacy_data_raw,1.0,44100,1,88244,62e20a3c9c38326cb8c5a15d737b6d46ebb76950a0e60ea1c23f8a281f909598,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-21.wav,legacy_data_raw,1.0,44100,1,88244,fa079fc5c20334917fe93ceccb663da76d60ccfcb23abb2b30f5d68acfee1807,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-22.wav,legacy_data_raw,1.0,44100,1,88244,11488c582b3c256b12ee8948d9b5804fc5c15df7b76c264dc4349bd28a10f8f9,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-23.wav,legacy_data_raw,1.0,44100,1,88244,deafc274cf1132be80e2733d98b1a08778d1a6b15f4d97f30a9e5ea32b25f565,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-24.wav,legacy_data_raw,1.0,44100,1,88244,c15ef09d0b5f158cd5434e09851eb2a6dd785d21d7f87140383221069ea1ab65,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-25.wav,legacy_data_raw,1.0,44100,1,88244,dc1696d17b327c11e08dbc54d672780d89c0d66b9246e00038a821b295b07cb3,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-26.wav,legacy_data_raw,1.0,44100,1,88244,aec0f6a5b196cb55bcee84d81d6edf3f99632e646cbbb32f27141a411eb3b11a,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-27.wav,legacy_data_raw,1.0,44100,1,88244,a035f65b925cd6886e626e6bca3931b5725b165f1d93213d169a05e8b3697565,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-28.wav,legacy_data_raw,1.0,44100,1,88244,61854330fe690da6a4ff9b5c6f7f7d7734e7e25bff67c37de796c90a9340d668,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-29.wav,legacy_data_raw,1.0,44100,1,88244,a3a01eb9a1d9136e319fb0fd086a5c516b1a2617130c3530c3bf7096b60a130d,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-3.wav,legacy_data_raw,1.0,44100,1,88244,4062a64166052a67775abc41c1996b1fb8dbbf36ba46de997ccaabf67bac8bbc,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-30.wav,legacy_data_raw,1.0,44100,1,88244,b1e566489e15d5b6e63c8917e349d348d9ba3038b3fa114fb65327c34ffa8602,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-31.wav,legacy_data_raw,1.0,44100,1,88244,d1d96a6ffd731f46e42bb4be51ff10c332b1ca5d5bdab00fb9fa8ec7cac59ab5,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-32.wav,legacy_data_raw,1.0,44100,1,88244,6d133d20dab057e202e42a7551355baad29a2fd6c890c1f7980a25e7f7ee48af,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-33.wav,legacy_data_raw,1.0,44100,1,88244,bb64f07cb63da071b4f3a91ab4e71f47c509df6a5d9cff5b34d3e331fe9241f2,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-34.wav,legacy_data_raw,1.0,44100,1,88244,6328b17d0fe9bc67c4e4c8d9acfe96223ed6d24716811268be99e24c835efc03,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-35.wav,legacy_data_raw,1.0,44100,1,88244,2c0371c3b8eac1115fc862dfd25870c7bf1df4c7e47ff65a6d18ea2374a6215c,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-36.wav,legacy_data_raw,1.0,44100,1,88244,d97f60722cb6cf4da92078e12c5000213f09aca8bb73831b63c5b65bf1585191,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-37.wav,legacy_data_raw,1.0,44100,1,88244,4483fabeeccd3f0040a17a63feb4af571e0e0cc980536e285b5a69da707f2982,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-38.wav,legacy_data_raw,1.0,44100,1,88244,96fc8b8cc5225093fe7ffe995495ed5d39674c5141e685fc64b11fc4e8f4592f,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-39.wav,legacy_data_raw,1.0,44100,1,88244,0fd0e05daee6b5d6ad8b5f58750322a1e1a7dd16c9b7b87bf1fe7b2fa6d17fe6,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-4.wav,legacy_data_raw,1.0,44100,1,88244,f4d10556f01c16110673451d48a38cd4988d7526753f6d3b59221c55ae988af2,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-40.wav,legacy_data_raw,1.0,44100,1,88244,d4206260ec45506dcc196c888c076c29331d4aa18c4aa5bf53eb77d0985977c6,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-5.wav,legacy_data_raw,1.0,44100,1,88244,e58b3dfcee43ef436badf8d76aa915f0cc37b8ee75c07e80f70c3e8a77db7839,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-6.wav,legacy_data_raw,1.0,44100,1,88244,e550bac555bc8cb4d84f5515f783e09fe6c38d553b93b6a7f762b5afd910c2f4,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-7.wav,legacy_data_raw,1.0,44100,1,88244,eff7b77cd73fe32a46d75389775f8e53cd7ac9ae1c64bf63102fda5fc672679b,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-8.wav,legacy_data_raw,1.0,44100,1,88244,2b935a70fa35f7501a4e0d8db5ae7c7185ccec6a5e990b4bb2521a0676db5c38,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-BOB-bDRkzuhsyILE-9.wav,legacy_data_raw,1.0,44100,1,88244,0e80c20c45ec2834d7c90e1a5c9a8a722c44ea9e010222040f5fa134664ea1df,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-0.wav,legacy_data_raw,1.0,44100,1,88244,61c19446426817bb6d4c28f975c6675abcc52358596b28f8357c4bca85ab349f,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-1.wav,legacy_data_raw,1.0,44100,1,88244,ffb0ff3b325f807b7192e6836fc4bf7ca43243413473f7b47738bac6b1685f2f,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-10.wav,legacy_data_raw,1.0,44100,1,88244,7a83ef7712f6462f6f4bfe19288164dabc416d0a3fd01443faaba9617ae7d608,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-11.wav,legacy_data_raw,1.0,44100,1,88244,d9d65bd0b64dd8db684b315599a25f9de44a36479078399dac1201cda2040e6a,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-12.wav,legacy_data_raw,1.0,44100,1,88244,a8fe12a827901814ad6af65dc3d4bb0afc78f415f8e89e8b492bac36272278e1,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-13.wav,legacy_data_raw,1.0,44100,1,88244,02400f0323798b133ee3db8befc15b44d1bb878273b0864772339ca74f37c875,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-14.wav,legacy_data_raw,1.0,44100,1,88244,5ade415397e6bd29b12943f8bfe4fbbbdf4609dc218ba4d7972d539644b394c3,train,extended_legacy_noise_library,valid
data/extracted/C3GD-Dataset/C3GD-Dataset/data/4-oh_farm-springfieldd_xd-DAVE-0ut9BFR5MqzX-15.wav,legacy_data_raw,1.0,44100,1,88244,318b98e2ec9bae125778c7943a6bb1c9030cb2f91ef4d895caa1026d8b59e4fd,train,extended_legacy_noise_library,valid
