sample_id,source_group,category,class_label,filepath,duration,sample_rate,channels,peak_amplitude,rms_energy,crest_factor
gun_c3gd_U8R1seWsdHIr_1-ny_gravel_pit-savage_223-ALICE-U8R1seWsdHIr-4_w0,c3gd_U8R1seWsdHIr,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_U8R1seWsdHIr_1-ny_gravel_pit-savage_223-ALICE-U8R1seWsdHIr-4_w0.wav,1.0,16000,1,0.9440608620643616,0.11424094670682398,8.263769149780273
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-0_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-0_w0.wav,1.0,16000,1,0.9440608620643616,0.12045136154295212,7.837693214416504
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-1_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-1_w0.wav,1.0,16000,1,0.9440608620643616,0.08601592018811319,10.975419044494629
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-10_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-10_w0.wav,1.0,16000,1,0.9440608620643616,0.08437912785181481,11.188321113586426
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-11_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-11_w0.wav,1.0,16000,1,0.9440609216690063,0.09390585084439973,10.053269386291504
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-12_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-12_w0.wav,1.0,16000,1,0.9440608620643616,0.10322787669540584,9.145405769348145
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-13_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-13_w0.wav,1.0,16000,1,0.9440608620643616,0.08700353324911915,10.850831985473633
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-14_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-14_w0.wav,1.0,16000,1,0.9440608620643616,0.07878458420750403,11.982810974121094
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-15_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-15_w0.wav,1.0,16000,1,0.9440608620643616,0.0902354677968094,10.462191581726074
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-16_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-16_w0.wav,1.0,16000,1,0.9440608024597168,0.08082656759169779,11.680078506469727
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-17_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-17_w0.wav,1.0,16000,1,0.9440608620643616,0.0821181784709663,11.496367454528809
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-18_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-18_w0.wav,1.0,16000,1,0.9440608620643616,0.10814918178750588,8.72924518585205
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-19_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-19_w0.wav,1.0,16000,1,0.9440608620643616,0.08313792353658975,11.355356216430664
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-2_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-2_w0.wav,1.0,16000,1,0.9440608620643616,0.08578379388417619,11.005118370056152
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-20_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-20_w0.wav,1.0,16000,1,0.9440608620643616,0.0934039075534748,10.107294082641602
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-21_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-21_w0.wav,1.0,16000,1,0.9440608620643616,0.08390139206084099,11.252026557922363
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-22_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-22_w0.wav,1.0,16000,1,0.9440608620643616,0.0911221359872961,10.36038875579834
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-23_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-23_w0.wav,1.0,16000,1,0.9440608620643616,0.08574404399486919,11.01021957397461
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-24_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-24_w0.wav,1.0,16000,1,0.9440608620643616,0.08416239312988939,11.217132568359375
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-25_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-25_w0.wav,1.0,16000,1,0.9440608620643616,0.08493189479741162,11.115503311157227
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-26_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-26_w0.wav,1.0,16000,1,0.9440608620643616,0.07053133896968708,13.38498306274414
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-27_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-27_w0.wav,1.0,16000,1,0.9440609216690063,0.08238827689521785,11.458678245544434
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-28_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-28_w0.wav,1.0,16000,1,0.9440608620643616,0.08030231715097076,11.756332397460938
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-29_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-29_w0.wav,1.0,16000,1,0.9440608024597168,0.08970783152722663,10.523726463317871
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-3_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-3_w0.wav,1.0,16000,1,0.9440609216690063,0.08180353939083904,11.5405855178833
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-30_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-30_w0.wav,1.0,16000,1,0.9440608620643616,0.08166058560988206,11.56078815460205
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-31_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-31_w0.wav,1.0,16000,1,0.9440608620643616,0.07752921200406578,12.176838874816895
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-32_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-32_w0.wav,1.0,16000,1,0.9440609216690063,0.09387279951707743,10.056809425354004
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-33_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-33_w0.wav,1.0,16000,1,0.9440608620643616,0.07622214639141574,12.385648727416992
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-34_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-34_w0.wav,1.0,16000,1,0.9440608620643616,0.08172986603673127,11.550989151000977
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-35_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-35_w0.wav,1.0,16000,1,0.9440609216690063,0.07926854710481894,11.909651756286621
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-36_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-36_w0.wav,1.0,16000,1,0.9440608620643616,0.09745380876266706,9.687264442443848
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-37_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-37_w0.wav,1.0,16000,1,0.9440609216690063,0.07986869990474635,11.820159912109375
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-38_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-38_w0.wav,1.0,16000,1,0.9440608620643616,0.0761109377348759,12.403746604919434
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-39_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-39_w0.wav,1.0,16000,1,0.9440608620643616,0.0775828744600379,12.168416976928711
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-4_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-4_w0.wav,1.0,16000,1,0.9440608620643616,0.07998090750884831,11.803576469421387
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-5_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-5_w0.wav,1.0,16000,1,0.9440608620643616,0.10999767137089245,8.582551956176758
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-6_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-6_w0.wav,1.0,16000,1,0.9440609216690063,0.08808196485996429,10.71798038482666
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-7_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-7_w0.wav,1.0,16000,1,0.9440608620643616,0.08666912132215825,10.8927001953125
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-8_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-8_w0.wav,1.0,16000,1,0.9440608620643616,0.11619492829268976,8.124801635742188
gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-9_w0,c3gd_zNHc0efQT0kF,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_zNHc0efQT0kF_1-ny_gravel_pit-savage_223-ALICE-zNHc0efQT0kF-9_w0.wav,1.0,16000,1,0.9440608620643616,0.09149261535226573,10.318436622619629
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-0_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-0_w0.wav,1.0,16000,1,0.9440609216690063,0.18691243058372184,5.050818920135498
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-1_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-1_w0.wav,1.0,16000,1,0.9440608620643616,0.19447351502813826,4.8544440269470215
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-10_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-10_w0.wav,1.0,16000,1,0.9440608620643616,0.1180160359797575,7.999427795410156
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-11_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-11_w0.wav,1.0,16000,1,0.9440608620643616,0.12698303017151166,7.434542655944824
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-12_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-12_w0.wav,1.0,16000,1,0.9440608620643616,0.1522895276336463,6.199118137359619
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-13_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-13_w0.wav,1.0,16000,1,0.9440608024597168,0.14317324948465499,6.593834400177002
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-14_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-14_w0.wav,1.0,16000,1,0.9440608620643616,0.09022818601942656,10.46303653717041
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-15_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-15_w0.wav,1.0,16000,1,0.9440608620643616,0.08258529728479015,11.431342124938965
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-16_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-16_w0.wav,1.0,16000,1,0.9440608620643616,0.04310694735842586,21.900428771972656
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-17_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-17_w0.wav,1.0,16000,1,0.9440608620643616,0.1255073978097846,7.521953105926514
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-18_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-18_w0.wav,1.0,16000,1,0.9440608620643616,0.07664886926061452,12.316695213317871
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-19_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-19_w0.wav,1.0,16000,1,0.9440608620643616,0.16789434692460736,5.622945308685303
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-2_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-2_w0.wav,1.0,16000,1,0.9440609216690063,0.16661080651167795,5.666264057159424
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-20_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-20_w0.wav,1.0,16000,1,0.9440608620643616,0.15457641654100482,6.107405185699463
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-21_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-21_w0.wav,1.0,16000,1,0.9440608620643616,0.23296567467105886,4.0523600578308105
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-22_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-22_w0.wav,1.0,16000,1,0.9440608620643616,0.12340287525714241,7.650233268737793
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-23_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-23_w0.wav,1.0,16000,1,0.9440608620643616,0.07127809766812954,13.244751930236816
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-24_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-24_w0.wav,1.0,16000,1,0.9440608620643616,0.10333465105304201,9.135955810546875
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-25_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-25_w0.wav,1.0,16000,1,0.9440609216690063,0.20781208733826015,4.542858123779297
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-26_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-26_w0.wav,1.0,16000,1,0.9440608620643616,0.13734465108365387,6.873662948608398
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-27_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-27_w0.wav,1.0,16000,1,0.9440608620643616,0.19153552652664405,4.92890739440918
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-28_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-28_w0.wav,1.0,16000,1,0.9440608024597168,0.19016642835548084,4.964392185211182
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-29_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-29_w0.wav,1.0,16000,1,0.9440608620643616,0.24176192577990693,3.904919385910034
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-3_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-3_w0.wav,1.0,16000,1,0.9440609216690063,0.1346087302636964,7.013370037078857
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-30_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-30_w0.wav,1.0,16000,1,0.9440608620643616,0.22848561081665883,4.13181734085083
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-31_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-31_w0.wav,1.0,16000,1,0.9440608620643616,0.20426968672600948,4.621639251708984
gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-32_w0,c3gd_0zbsH77nmJe9,gunshot,DANGEROUS_IMPULSE,data/processed\gunshot\gun_c3gd_0zbsH77nmJe9_1-ny_gravel_pit-savage_223-BOB-0zbsH77nmJe9-32_w0.wav,1.0,16000,1,0.9440608620643616,0.1874406144353088,5.036586284637451
